"id","name","label","group","group_id","group_label","trashed"
490,"Other","Voter ID > Other Policy","21VoterID",17,"Voter ID",FALSE
491,"-Anti-Voter","Voter ID > Policy Impact > Restricts Voter Access / Election Administration","21VoterID",17,"Voter ID",FALSE
493,"-Mixed_Unclear","Voter ID > Policy Impact > Mixed or Unclear","21VoterID",17,"Voter ID",FALSE
494,"-Neutral","Voter ID > Policy Impact > Neutral","21VoterID",17,"Voter ID",FALSE
495,"-Pro-Voter","Voter ID > Policy Impact > Improves Voter Access / Election Administration","21VoterID",17,"Voter ID",FALSE
496,"IDRqrmntRpls","Voter ID > ID Requirement > Repeals","21VoterID",17,"Voter ID",FALSE
497,"TypeAccptdAdds","Voter ID > Types Accepted > Adds","21VoterID",17,"Voter ID",FALSE
498,"TypeAccptdElmnts","Voter ID > Types Accepted > Eliminates","21VoterID",17,"Voter ID",FALSE
616,"ApplcbltyVBMElctns","Voter ID > Applicability > Applies to Vote-by-Mail Elections","21VoterID",17,"Voter ID",FALSE
669,"IDNmbrRqrmntCrts","Voter ID > ID Number Requirement > Creates","21VoterID",17,"Voter ID",FALSE
670,"IDNmbrRqrmntRpls","Voter ID > ID Number Requirement > Repeals","21VoterID",17,"Voter ID",FALSE
944,"CrtsIDRqrmnt","","21VoterID",17,"Voter ID",TRUE
1003,"RplsIDRqrmnt","","21VoterID",17,"Voter ID",TRUE
499,"ChngPrcssDataSrcs","List Maintenance > Changes Process > Data Sources","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
500,"ChngPrcssMtchngCrtr","List Maintenance > Changes Process > Matching Criteria","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
501,"ChngPrcssNtcRmvl","List Maintenance > Changes Process > Notice of Removal","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
502,"ChngPrcssOffclOvrsng","List Maintenance > Changes Process > Official or Entity Overseeing List Maintenance","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
503,"ChngPrcssRmdyImpRmvl","List Maintenance > Changes Process > Remedying Improper Removal","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
504,"ChngPrcssRmvlTmng","List Maintenance > Changes Process > Removal Timing","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
505,"IntrsttPgmCrssChckJn","List Maintenance > Interstate List Maintenance Programs > Crosscheck > Joins","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
506,"IntrsttPgmCrssChckLv","List Maintenance > Interstate List Maintenance Programs > Crosscheck > Leaves","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
507,"IntrsttPgmERICJn","List Maintenance > Interstate List Maintenance Programs > ERIC > Joins","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
508,"IntrsttPgmERICLv","List Maintenance > Interstate List Maintenance Programs > ERIC > Leaves","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
509,"IntrsttPgmOthr","List Maintenance > Interstate List Maintenance Programs > Other","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
510,"Other","List Maintenance > Other Policy","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
511,"-Anti-Voter","List Maintenance > Policy Impact > Restricts Voter Access / Election Administration","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
513,"-Mixed_Unclear","List Maintenance > Policy Impact > Mixed or Unclear","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
514,"-Neutral","List Maintenance > Policy Impact > Neutral","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
515,"-Pro-Voter","List Maintenance > Policy Impact > Improves Voter Access / Election Administration","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
516,"RsnRmvlChngAddrss","List Maintenance > Reason for Removal > Change of Address","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
517,"RsnRmvlCtznshpStts","List Maintenance > Reason for Removal > Citizenship Status","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
518,"RsnRmvlDth","List Maintenance > Reason for Removal > Death","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
519,"RsnRmvlFlnyCnvctn","List Maintenance > Reason for Removal > Felony Conviction","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
520,"RsnRmvlMntlIncpcty","List Maintenance > Reason for Removal > Mental Incapacity","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
521,"RsnRmvlNonFlnyCvctn","List Maintenance > Reason for Removal > Non-Felony Conviction","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
522,"RsnRmvlNonVtng","List Maintenance > Reason for Removal > Non-Voting","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",FALSE
972,"-Mixed_Anti-Voter","","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",TRUE
999,"-Mixed_Pro-Voter","","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",TRUE
1033,"-Pro-Voter, IntrsttPgmERICJn","","21VtrLstMntncPrgs",18,"Voter List Maintenance and Purges",TRUE
523,"AddrssCnfdntltyPrgms","Registration > Address Confidentiality Programs","21VtrRgstrn",19,"Voter Registration - General",FALSE
524,"DdlnNewRgstrnErlr","Registration > Deadlines > New Registration > Earlier","21VtrRgstrn",19,"Voter Registration - General",FALSE
525,"DdlnNewRgstrnLtr","Registration > Deadlines > New Registration > Later","21VtrRgstrn",19,"Voter Registration - General",FALSE
526,"DdlnUpdtPltcAfflErlr","Registration > Deadlines > Updating Political Affiliation > Earlier","21VtrRgstrn",19,"Voter Registration - General",FALSE
527,"DdlnUpdtPltcAfflLtr","Registration > Deadlines > Updating Political Affiliation > Later","21VtrRgstrn",19,"Voter Registration - General",FALSE
528,"DdlnUpdtRgstrnErlr","Registration > Deadlines > Updating Registration > Earlier","21VtrRgstrn",19,"Voter Registration - General",FALSE
529,"DdlnUpdtRgstrnLtr","Registration > Deadlines > Updating Registration > Later","21VtrRgstrn",19,"Voter Registration - General",FALSE
530,"FrmCntntDsgn","Registration > Form Content or Design","21VtrRgstrn",19,"Voter Registration - General",FALSE
531,"OVRAllwUpdtOnlyChng","Registration > Online Voter Registration > Allows Updates Only > Changes Existing System","21VtrRgstrn",19,"Voter Registration - General",FALSE
532,"OVRAllwUpdtOnlyNew","Registration > Online Voter Registration > Allows Updates Only > Creates New System","21VtrRgstrn",19,"Voter Registration - General",FALSE
533,"OVRBODMVRcrdNotRqrd","Registration > Online Voter Registration > Bill Outcome > DMV Record Not Required","21VtrRgstrn",19,"Voter Registration - General",FALSE
534,"OVRBODMVRcrdRqrd","Registration > Online Voter Registration > Bill Outcome > DMV Record Required","21VtrRgstrn",19,"Voter Registration - General",FALSE
535,"OVRChngExstngSystm","Registration > Online Voter Registration > Changes Existing System","21VtrRgstrn",19,"Voter Registration - General",FALSE
536,"OVRCrtsNewSystm","Registration > Online Voter Registration > Creates New System","21VtrRgstrn",19,"Voter Registration - General",FALSE
537,"Other","Registration > Other Policy","21VtrRgstrn",19,"Voter Registration - General",FALSE
538,"-Anti-Voter","Registration > Policy Impact > Restricts Voter Access / Election Administration","21VtrRgstrn",19,"Voter Registration - General",FALSE
540,"-Mixed_Unclear","Registration > Policy Impact > Mixed or Unclear","21VtrRgstrn",19,"Voter Registration - General",FALSE
541,"-Neutral","Registration > Policy Impact > Neutral","21VtrRgstrn",19,"Voter Registration - General",FALSE
542,"-Pro-Voter","Registration > Policy Impact > Improves Voter Access / Election Administration","21VtrRgstrn",19,"Voter Registration - General",FALSE
543,"PreRgstrMinorChng","Registration > Pre-Registration for Minors > Changes","21VtrRgstrn",19,"Voter Registration - General",FALSE
544,"PreRgstrMinorCrt","Registration > Pre-Registration for Minors > Creates","21VtrRgstrn",19,"Voter Registration - General",FALSE
545,"PreRgstrMinorElmn","Registration > Pre-Registration for Minors > Eliminates","21VtrRgstrn",19,"Voter Registration - General",FALSE
546,"PrmryVtngMinorChng","Registration > Primary Voting for Minors > Changes","21VtrRgstrn",19,"Voter Registration - General",FALSE
547,"PrmryVtngMinorCrts","Registration > Primary Voting for Minors > Creates","21VtrRgstrn",19,"Voter Registration - General",FALSE
548,"PrmryVtngMinorElmnts","Registration > Primary Voting for Minors > Eliminates","21VtrRgstrn",19,"Voter Registration - General",FALSE
549,"RegAgncyAddAgncy","Registration > Registration Agencies > Adds Agency","21VtrRgstrn",19,"Voter Registration - General",FALSE
550,"RegAgncyChngPrcssDMV","Registration > Registration Agencies > Changes Registration Options or Process > At DMV","21VtrRgstrn",19,"Voter Registration - General",FALSE
551,"RegAgncyChngPrcsOthr","Registration > Registration Agencies > Changes Registration Options or Process > At Other Agency","21VtrRgstrn",19,"Voter Registration - General",FALSE
552,"RegAgncyRmvsAgncy","Registration > Registration Agencies > Removes Agency","21VtrRgstrn",19,"Voter Registration - General",FALSE
553,"RegDrvAsstncAuthrzs","Registration > Registration Drives and Third-Party Assistance > Authorizes","21VtrRgstrn",19,"Voter Registration - General",FALSE
554,"RegDrvAsstncChngRq","Registration > Registration Drives and Third-Party Assistance > Changes Requirements","21VtrRgstrn",19,"Voter Registration - General",FALSE
555,"RegDrvAsstncPrhbt","Registration > Registration Drives and Third-Party Assistance > Prohibits","21VtrRgstrn",19,"Voter Registration - General",FALSE
556,"RegInfoSbgrpCollege","Registration > Registration Info or Opportunities for Subgroups > College Students","21VtrRgstrn",19,"Voter Registration - General",FALSE
557,"RegInfoSbgrpFrrmOwnr","Registration > Registration Info or Opportunities for Subgroups > Firearm Owners","21VtrRgstrn",19,"Voter Registration - General",FALSE
558,"RegInfoSbgrpHSStdnts","Registration > Registration Info or Opportunities for Subgroups > High School Students","21VtrRgstrn",19,"Voter Registration - General",FALSE
559,"RegInfoSbgrpIncrctd","Registration > Registration Info or Opportunities for Subgroups > Incarcerated or Returning Citizens","21VtrRgstrn",19,"Voter Registration - General",FALSE
560,"RegInfoSbgrpOthr","Registration > Registration Info or Opportunities for Subgroups > Other Group","21VtrRgstrn",19,"Voter Registration - General",FALSE
561,"RegInfoSbgrpRenters","Registration > Registration Info or Opportunities for Subgroups > Renters","21VtrRgstrn",19,"Voter Registration - General",FALSE
562,"RulesSaleDstrbVtrLst","Registration > Rules Regarding Sale, Distribution or Use of Voter Lists","21VtrRgstrn",19,"Voter Registration - General",FALSE
563,"VtrRqrDcmntnRqrmnts","Registration > Voter Requirements > Documentation Requirements","21VtrRgstrn",19,"Voter Registration - General",FALSE
564,"VtrRqrInfoRqrmnts","Registration > Voter Requirements > Information Requirements","21VtrRgstrn",19,"Voter Registration - General",FALSE
565,"VtrRqrRsdncyRqrmnts","Registration > Voter Requirements > Residency Requirements","21VtrRgstrn",19,"Voter Registration - General",FALSE
636,"AcsblLanguage","Registration > Accessibility > Language Accessibility","21VtrRgstrn",19,"Voter Registration - General",FALSE
637,"AcsblPhysDisablty","Registration > Accessibility > Physical or Disability Accessibility","21VtrRgstrn",19,"Voter Registration - General",FALSE
937,"-Mixed_Anti-Voter","","21VtrRgstrn",19,"Voter Registration - General",TRUE
954,"-Mixed_Pro-Voter","","21VtrRgstrn",19,"Voter Registration - General",TRUE
1030,"-Pro-Voter, DdlnNewRgstrnLtr, DdlnUpdtRgstrnLtr","","21VtrRgstrn",19,"Voter Registration - General",TRUE
566,"BOAutoAftrIncrcrtn","Restoration > Bill Outcome > Automatic Restoration > After Incarceration","21VtngRstrtn",20,"Voting Restoration",FALSE
567,"BOAutoAftrPrlPrbtn","Restoration > Bill Outcome > Automatic Restoration > After Parole or Probation","21VtngRstrtn",20,"Voting Restoration",FALSE
568,"BOAutoAftrPyFncOblg","Restoration > Bill Outcome > Automatic Restoration > After Payment of Financial Obligations","21VtngRstrtn",20,"Voting Restoration",FALSE
569,"BOAutoAftrWtngPrd","Restoration > Bill Outcome > Automatic Restoration > After Waiting Period","21VtngRstrtn",20,"Voting Restoration",FALSE
570,"BOAutoAftrNoExcptns","Restoration > Bill Outcome > Automatic Restoration > No Exceptions","21VtngRstrtn",20,"Voting Restoration",FALSE
571,"BOAutoAftrWExcptns","Restoration > Bill Outcome > Automatic Restoration > With Exceptions","21VtngRstrtn",20,"Voting Restoration",FALSE
572,"ChgMthdApp2Auto","Restoration > Changes Restoration Method > Application Process to Automatic","21VtngRstrtn",20,"Voting Restoration",FALSE
573,"ChgMthdAuto2App","Restoration > Changes Restoration Method > Automatic to Application Process","21VtngRstrtn",20,"Voting Restoration",FALSE
574,"DsnfrnchCnvctsExpnd","Restoration > Disenfranchisement > Disenfranchising Convictions > Expands","21VtngRstrtn",20,"Voting Restoration",FALSE
575,"DsnfrnchCnvctsNrrws","Restoration > Disenfranchisement > Disenfranchising Convictions > Narrows","21VtngRstrtn",20,"Voting Restoration",FALSE
576,"DsnfrnchEndAllCnvcts","Restoration > Disenfranchisement > Ends Disenfranchisement","21VtngRstrtn",20,"Voting Restoration",FALSE
577,"ExcptExpndInlgbCnvct","Restoration > Exceptions to Primary Restoration Process > Expands List of Ineligible Convictions","21VtngRstrtn",20,"Voting Restoration",FALSE
578,"ExcptNrrwInlgbCnvct","Restoration > Exceptions to Primary Restoration Process > Narrows List of Ineligible Convictions","21VtngRstrtn",20,"Voting Restoration",FALSE
579,"FnclRqAltInbltyToPy","Restoration > Financial Requirements > Alternatives Based on Inability to Pay","21VtngRstrtn",20,"Voting Restoration",FALSE
580,"FnclRqPrcsIdntfyOblg","Restoration > Financial Requirements > Creates or Changes Process to Identify Outstanding Obligations","21VtngRstrtn",20,"Voting Restoration",FALSE
581,"FnclRqCrtExpnd","Restoration > Financial Requirements > Creates or Expands","21VtngRstrtn",20,"Voting Restoration",FALSE
582,"FnclRqNrrwElmnt","Restoration > Financial Requirements > Narrows or Eliminates","21VtngRstrtn",20,"Voting Restoration",FALSE
583,"FnclRqPrvdCnfrmPymen","Restoration > Financial Requirements > Provides Confirmation of Payment","21VtngRstrtn",20,"Voting Restoration",FALSE
584,"FnclRqRstrOnPymntPln","Restoration > Financial Requirements > Restores Eligibility While on Payment Plan","21VtngRstrtn",20,"Voting Restoration",FALSE
585,"FnclRqThrdPrtyPymnt","Restoration > Financial Requirements > Third-Party Payment of Financial Obligations","21VtngRstrtn",20,"Voting Restoration",FALSE
586,"Other","Restoration > Other Policy","21VtngRstrtn",20,"Voting Restoration",FALSE
587,"-Anti-Voter","Restoration > Policy Impact > Restricts Voter Access / Election Administration","21VtngRstrtn",20,"Voting Restoration",FALSE
589,"-Mixed_Unclear","Restoration > Policy Impact > Mixed or Unclear","21VtngRstrtn",20,"Voting Restoration",FALSE
590,"-Neutral","Restoration > Policy Impact > Neutral","21VtngRstrtn",20,"Voting Restoration",FALSE
591,"-Pro-Voter","Restoration > Policy Impact > Improves Voter Access / Election Administration","21VtngRstrtn",20,"Voting Restoration",FALSE
592,"PrcssChngAppPrcss","Restoration > Process > Changes Application Process","21VtngRstrtn",20,"Voting Restoration",FALSE
593,"PrcssDataShrngAgncs","Restoration > Process > Data-Sharing Among Agencies","21VtngRstrtn",20,"Voting Restoration",FALSE
594,"PrcssPreRgstrn","Restoration > Process > Pre-Registration","21VtngRstrtn",20,"Voting Restoration",FALSE
595,"PrcssPrfRgCrtStrngRq","Restoration > Process > Proof of Restoration to Register > Creates or Strengthens Requirement","21VtngRstrtn",20,"Voting Restoration",FALSE
596,"PrcssPrfRgElmntRlxRq","Restoration > Process > Proof of Restoration to Register > Eliminates or Relaxes Requirement","21VtngRstrtn",20,"Voting Restoration",FALSE
597,"PrcssPrvdRstRegInfo","Restoration > Process > Provides Restoration or Registration Info to Returning Citizens","21VtngRstrtn",20,"Voting Restoration",FALSE
598,"TmngErlrRntryPrcss","Restoration > Timing > Moves Earlier in Reentry Process","21VtngRstrtn",20,"Voting Restoration",FALSE
599,"TmngLtrRntryPrcss","Restoration > Timing > Moves Later in Reentry Process","21VtngRstrtn",20,"Voting Restoration",FALSE
600,"TmngWtngPrdCrtLngthn","Restoration > Timing > Waiting Period > Creates or Lengthens","21VtngRstrtn",20,"Voting Restoration",FALSE
601,"TmngWtngPrdElmntShrt","Restoration > Timing > Waiting Period > Eliminates or Shortens","21VtngRstrtn",20,"Voting Restoration",FALSE
998,"-Mixed_Pro-Voter","","21VtngRstrtn",20,"Voting Restoration",TRUE
602,"2021","2021","-YearsActive",21,"",FALSE
603,"2020","2020","-YearsActive",21,"",FALSE
857,"2022","2022","-YearsActive",21,"",FALSE
620,"-Anti-Voter","COVID-19 and States of Emergency > Policy Impact > Restricts Voter Access / Election Administration","21COVIDSttsEmrgncy",22,"COVID-19 and States of Emergency",FALSE
622,"-Mixed_Unclear","COVID-19 and States of Emergency > Policy Impact > Mixed or Unclear","21COVIDSttsEmrgncy",22,"COVID-19 and States of Emergency",FALSE
623,"-Neutral","COVID-19 and States of Emergency > Policy Impact > Neutral","21COVIDSttsEmrgncy",22,"COVID-19 and States of Emergency",FALSE
624,"-Pro-Voter","COVID-19 and States of Emergency > Policy Impact > Improves Voter Access / Election Administration","21COVIDSttsEmrgncy",22,"COVID-19 and States of Emergency",FALSE
1016,"-Mixed_Anti-Voter","","21COVIDSttsEmrgncy",22,"COVID-19 and States of Emergency",TRUE
798,"21AntiVtrRgstrtn","21AntiVtrRgstrtn","-Viz",31,"",FALSE
799,"21ProMailCurePrcss","21ProMailCurePrcss","-Viz",31,"",FALSE
800,"21ProCrmJstcRstrtn","21ProCrmJstcRstrtn","-Viz",31,"",FALSE
801,"21ProCrmJstcIncrcrtd","21ProCrmJstcIncrcrtd","-Viz",31,"",FALSE
802,"21ProErlyVtngNwExpnd","21ProErlyVtngNwExpnd","-Viz",31,"",FALSE
803,"21ProMailBlltDrpOff","21ProMailBlltDrpOff","-Viz",31,"",FALSE
804,"21AntiMailDrpBxs","21AntiMailDrpBxs","-Viz",31,"",FALSE
805,"21AntiMailVrfctnRq","21AntiMailVrfctnRq","-Viz",31,"",FALSE
806,"21AntiInPrsnErlyVtg","21AntiInPrsnErlyVtg","-Viz",31,"",FALSE
807,"21ProRegAVR","21ProRegAVR","-Viz",31,"",FALSE
808,"21AntiInPrsnVtrID","21AntiInPrsnVtrID","-Viz",31,"",FALSE
809,"21ProMailNoExcAbsn","21ProMailNoExcAbsn","-Viz",31,"",FALSE
810,"21ProRegSDR","21ProRegSDR","-Viz",31,"",FALSE
811,"21AntiMailAbsntElg","21AntiMailAbsntElg","-Viz",31,"",FALSE
812,"21ProMailNwExpndVBM","21ProMailNwExpndVBM","-Viz",31,"",FALSE
1053,"TESTTEST","TESTEST","-Viz",31,"",TRUE
818,"IssueRprtInvstgEnfrc","Shifts in Election Authority > Issue Areas > Reporting, Investigation, or Enforcement of Election Law","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
819,"PwrGainAttrnyGeneral","Shifts in Election Authority > Power - Gain > Attorney General","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
820,"PwrGainLegislature","Shifts in Election Authority > Power - Gain > Legislature","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
821,"PwrLossJudiciary","Shifts in Election Authority > Power - Lose > Judiciary","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
822,"IssueLtgtnAuthrOvrst","Shifts in Election Authority > Issue Areas > Litigation Authority or Oversight","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
823,"IssueEmrgncyAuthrty","Shifts in Election Authority > Issue Areas > Emergency Authority","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
824,"PwrLossChfElctnOffcl","Shifts in Election Authority > Power - Lose > Chief Election Official","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
825,"PwrGainStateBoard","Shifts in Election Authority > Power - Gain > State Board","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
826,"PwrGainChfElctnOffcl","Shifts in Election Authority > Power - Gain > Chief Election Official","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
827,"PwrLossGovernor","Shifts in Election Authority > Power - Lose > Governor","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
828,"PwrGainLocalOffcls","Shifts in Election Authority > Power - Gain > Local Officials","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
829,"PwrLossOthrOffcl","Shifts in Election Authority > Power - Lose > Other Official or Entity","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
830,"PwrLossLocalOffcls","Shifts in Election Authority > Power - Lose > Local Officials","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
831,"IssueOvrstLoclOffcls","Shifts in Election Authority > Issue Areas > Oversight of Local Officials","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
832,"IssueElctnRslts","Shifts in Election Authority > Issue Areas > Election Results","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
833,"IssueVoterListMntnc","Shifts in Election Authority > Issue Areas > Voter List Maintenance","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
834,"PwrLossAttrnyGeneral","Shifts in Election Authority > Power - Lose > Attorney General","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
835,"OffclSlctAppntToElct","Shifts in Election Authority > Election Official Selection > Appointed to Elected","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
836,"PwrGainGovernor","Shifts in Election Authority > Power - Gain > Governor","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
837,"PwrLossStateBoard","Shifts in Election Authority > Power - Lose > State Board","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
838,"OffclSlctAuthrtyPrcs","Shifts in Election Authority > Election Official Selection > Changes Appointment Authority or Process","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
839,"PwrGainJudiciary","Shifts in Election Authority > Power - Gain > Judiciary","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
840,"PwrLossLegislature","Shifts in Election Authority > Power - Lose > Legislature","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
841,"PwrGainOthrOffcl","Shifts in Election Authority > Power - Gain > Other Official or Entity","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
842,"OffclSlctElctToAppnt","Shifts in Election Authority > Election Official Selection > Elected to Appointed","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
843,"-Anti-Voter","Shifts in Election Authority > Policy Impact > Restricts Voter Access / Election Administration","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
844,"-Mixed_Unclear","Shifts in Election Authority > Policy Impact > Mixed or Unclear","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
845,"-Neutral","Shifts in Election Authority > Policy Impact > Neutral","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
846,"-Pro-Voter","Shifts in Election Authority > Policy Impact > Improves Voter Access / Election Administration","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
856,"Other","Shifts in Election Authority > Other Policy","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
858,"IssueOthrChgElctAdmn","Shifts in Election Authority > Issue Areas > Other Change to Election Administration","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
859,"PwrGainPoltclPrties","Shifts in Election Authority > Power - Gain > Political Parties","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
860,"PwrGainIndvdlsVtrs","Shifts in Election Authority > Power - Gain > Individuals/Voters","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
861,"PwrLossPolltclPrties","Shifts in Election Authority > Power - Lose > Political Parties","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
862,"PwrLossIndvdlsVtrs","Shifts in Election Authority > Power - Lose > Individuals/Voters","21ShftInElctnAthrty",32,"Shifts in Election Authority",FALSE
870,"InvstPrsctPrprtdCrms","Interference with Election Administration > Increases Investigation or Prosecution of Purported Election Crimes","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
871,"PowerGrabLegislature","Interference with Election Administration > Power Grab by Legislature","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
872,"UsurpngSttElxnAdmin","Interference with Election Administration > Usurping the Role of State Election Administrators","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
873,"IntrfrncLocalAmdmins","Interference with Election Administration > Interference with Local Election Administrators","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
874,"PnlzJobPrfrmnc","Interference with Election Administration > Penalizing Election Officials > May Penalize Good Faith Job Performance","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
875,"ElxnRvwTrgts2020Elxn","Interference with Election Administration > Problematic Election Reviews > Targets 2020 Election","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
876,"StiflingEmrgncyPwrs","Interference with Election Administration > Stifling Emergency Powers","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
877,"IntrfrncMgmtLitigatn","Interference with Election Administration > Interference with Management of Election Litigation","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
878,"ElxnRvwLedByNonExprt","Interference with Election Administration > Problematic Election Reviews > Led by Non-Elections Expert","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
879,"ElxnRvwTrgtsJrsdxn","Interference with Election Administration > Problematic Election Reviews > Targets Specific Jurisdictions or Elections","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
880,"ElxnRvwLckClrtyPrcss","Interference with Election Administration > Problematic Election Reviews > Lacks Clarity on Process","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
881,"PnlzOffclLawfulPrctc","Interference with Election Administration > Penalizing Election Officials > Penalizes Officials for Pro-Voter Practices Allowed Under Existing Law","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
882,"RskVoterWrkrIntmdtn","Interference with Election Administration > Risks Voter or Election Worker Intimidation","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
883,"IntrfrncPrsdntlElctr","Interference with Election Administration > Interference with Selection of Presidential Electors","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
885,"PnlzListMntncInfrctn","Interference with Election Administration > Penalizing Election Officials > Penalizes List Maintenance Infractions","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
886,"ElxnRvwUnfndInvstgtn","Interference with Election Administration > Problematic Election Reviews > Unfounded Investigations of Irregularities","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
887,"PrhbtUseTabulators","Interference with Election Administration > Unjustified Burdens on Officials > Prohibits Use of Tabulators","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
888,"IntrfrncCrtfctnRslts","Interference with Election Administration > Interference with Certification of Results","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
891,"PnlzOvsghtPollWtchrs","Interference with Election Administration > Penalizing Election Officials > May Penalize Good Faith Oversight of Poll Watchers","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
892,"-Anti-Voter","Interference with Election Administration > Policy Impact > Restricts Voter Access / Election Administration","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
893,"-Pro-Voter","Interference with Election Administration > Policy Impact > Improves Voter Access / Election Administration","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
894,"-Mixed_Unclear","Interference with Election Administration > Policy Impact > Mixed or Unclear","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
895,"-Neutral","Interference with Election Administration > Policy Impact > Neutral","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
896,"BfrctnSttFdrlElx","Interference with Election Administration > Bifurcation of State and Federal Elections","21IntrfrncElctnAdmin",33,"Interference with Election Administration",FALSE
